"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2004","2004","HA","Hectares","3","Thousands",,,10569.6,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2005","2005","HA","Hectares","3","Thousands",,,10257,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2006","2006","HA","Hectares","3","Thousands",,,9959.4,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2007","2007","HA","Hectares","3","Thousands",,,9984,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2008","2008","HA","Hectares","3","Thousands",,,9945.5,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2009","2009","HA","Hectares","3","Thousands",,,34.8,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2010","2010","HA","Hectares","3","Thousands",,,9415.52,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2011","2011","HA","Hectares","3","Thousands",,,9351.7,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2012","2012","HA","Hectares","3","Thousands",,,8834.8,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2013","2013","HA","Hectares","3","Thousands",,,9216.1,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2014","2014","HA","Hectares","3","Thousands",,,9156.13,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2015","2015","HA","Hectares","3","Thousands",,,9081.73,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2016","2016","HA","Hectares","3","Thousands",,,9180.49,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2017","2017","HA","Hectares","3","Thousands",,,9397.45,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2018","2018","HA","Hectares","3","Thousands",,,9249.12,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2019","2019","HA","Hectares","3","Thousands",,,9358.32,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2020","2020","HA","Hectares","3","Thousands",,,9382.73,,
"ITA","Italy","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2021","2021","HA","Hectares","3","Thousands",,,9358.43,,
"GRC","Greece","ARABLELAND","Arable Land","1990","1990","HA","Hectares","3","Thousands",,,2331.3,,
"GRC","Greece","ARABLELAND","Arable Land","1991","1991","HA","Hectares","3","Thousands",,,2328.7,,
"GRC","Greece","ARABLELAND","Arable Land","1992","1992","HA","Hectares","3","Thousands",,,2320,,
"GRC","Greece","ARABLELAND","Arable Land","1993","1993","HA","Hectares","3","Thousands",,,2297,,
"GRC","Greece","ARABLELAND","Arable Land","1994","1994","HA","Hectares","3","Thousands",,,2250,,
"GRC","Greece","ARABLELAND","Arable Land","1995","1995","HA","Hectares","3","Thousands",,,2250,,
"GRC","Greece","ARABLELAND","Arable Land","1996","1996","HA","Hectares","3","Thousands",,,2282.2,,
"GRC","Greece","ARABLELAND","Arable Land","1997","1997","HA","Hectares","3","Thousands",,,2267.7,,
"GRC","Greece","ARABLELAND","Arable Land","1998","1998","HA","Hectares","3","Thousands",,,2255.6,,
"GRC","Greece","ARABLELAND","Arable Land","1999","1999","HA","Hectares","3","Thousands",,,2805.8,,
"GRC","Greece","ARABLELAND","Arable Land","2000","2000","HA","Hectares","3","Thousands",,,2113.72,,
"GRC","Greece","ARABLELAND","Arable Land","2001","2001","HA","Hectares","3","Thousands",,,2260.24,,
"GRC","Greece","ARABLELAND","Arable Land","2002","2002","HA","Hectares","3","Thousands",,,2166.3,,
"GRC","Greece","ARABLELAND","Arable Land","2003","2003","HA","Hectares","3","Thousands",,,2102.84,,
"GRC","Greece","ARABLELAND","Arable Land","2004","2004","HA","Hectares","3","Thousands",,,2104.36,,
"GRC","Greece","ARABLELAND","Arable Land","2005","2005","HA","Hectares","3","Thousands",,,2158.56,,
"GRC","Greece","ARABLELAND","Arable Land","2006","2006","HA","Hectares","3","Thousands",,,1935,,
"GRC","Greece","ARABLELAND","Arable Land","2007","2007","HA","Hectares","3","Thousands",,,2038.73,,
"GRC","Greece","ARABLELAND","Arable Land","2008","2008","HA","Hectares","3","Thousands",,,1855.74,,
"GRC","Greece","ARABLELAND","Arable Land","2009","2009","HA","Hectares","3","Thousands",,,2028.6,,
"GRC","Greece","ARABLELAND","Arable Land","2010","2010","HA","Hectares","3","Thousands",,,1873.35,,
"GRC","Greece","ARABLELAND","Arable Land","2011","2011","HA","Hectares","3","Thousands",,,1781.71,,
"GRC","Greece","ARABLELAND","Arable Land","2012","2012","HA","Hectares","3","Thousands",,,1775.23,,
"GRC","Greece","ARABLELAND","Arable Land","2013","2013","HA","Hectares","3","Thousands",,,1904.09,,
"GRC","Greece","ARABLELAND","Arable Land","2014","2014","HA","Hectares","3","Thousands",,,2025.59,,
"GRC","Greece","ARABLELAND","Arable Land","2015","2015","HA","Hectares","3","Thousands",,,1965.2,,
"GRC","Greece","ARABLELAND","Arable Land","2016","2016","HA","Hectares","3","Thousands",,,1986.65,,
"GRC","Greece","ARABLELAND","Arable Land","2017","2017","HA","Hectares","3","Thousands",,,1906.27,,
"GRC","Greece","ARABLELAND","Arable Land","2018","2018","HA","Hectares","3","Thousands",,,1857.98,,
"GRC","Greece","ARABLELAND","Arable Land","2019","2019","HA","Hectares","3","Thousands",,,1824.03,,
"GRC","Greece","ARABLELAND","Arable Land","2020","2020","HA","Hectares","3","Thousands",,,1773.17,,
"GRC","Greece","ARABLELAND","Arable Land","2021","2021","HA","Hectares","3","Thousands",,,1704.77,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1990","1990","HA","Hectares","3","Thousands",,,426948,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,426948,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1992","1992","HA","Hectares","3","Thousands",,,425429,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1993","1993","HA","Hectares","3","Thousands",,,422948,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1994","1994","HA","Hectares","3","Thousands",,,421139,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1995","1995","HA","Hectares","3","Thousands",,,420139,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1996","1996","HA","Hectares","3","Thousands",,,416306,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1997","1997","HA","Hectares","3","Thousands",,,418932,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,414588,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,414292,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,415208,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,413293,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,416067,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,413152,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,414674,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2005","2005","HA","Hectares","3","Thousands",,,412878,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,411030,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,413537,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,415311,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,412415,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,408426.2,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,406927.7,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,423893.239,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,422480.963,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,424330.151,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,422568.321,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,422826.242,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,422826.242,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,424445.02,,
"USA","United States","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,418374.603,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1990","1990","HA","Hectares","3","Thousands",,,15,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1991","1991","HA","Hectares","3","Thousands",,,15,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1992","1992","HA","Hectares","3","Thousands",,,15,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1993","1993","HA","Hectares","3","Thousands",,,15,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1994","1994","HA","Hectares","3","Thousands",,,16,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1995","1995","HA","Hectares","3","Thousands",,,15.1,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1996","1996","HA","Hectares","3","Thousands",,,17.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1997","1997","HA","Hectares","3","Thousands",,,21.3,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1998","1998","HA","Hectares","3","Thousands",,,21.6,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","1999","1999","HA","Hectares","3","Thousands",,,21,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2000","2000","HA","Hectares","3","Thousands",,,25.9,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2001","2001","HA","Hectares","3","Thousands",,,25.3,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2002","2002","HA","Hectares","3","Thousands",,,26.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2003","2003","HA","Hectares","3","Thousands",,,27.6,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2004","2004","HA","Hectares","3","Thousands",,,28.4,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2005","2005","HA","Hectares","3","Thousands",,,33.4,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2006","2006","HA","Hectares","3","Thousands",,,35.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2007","2007","HA","Hectares","3","Thousands",,,33.8,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2008","2008","HA","Hectares","3","Thousands",,,32.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2009","2009","HA","Hectares","3","Thousands",,,33.5,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2010","2010","HA","Hectares","3","Thousands",,,33,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2011","2011","HA","Hectares","3","Thousands",,,32.1,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2012","2012","HA","Hectares","3","Thousands",,,31.9,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2013","2013","HA","Hectares","3","Thousands",,,30.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2014","2014","HA","Hectares","3","Thousands",,,32.6,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2015","2015","HA","Hectares","3","Thousands",,,27.8,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2016","2016","HA","Hectares","3","Thousands",,,25.6,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2017","2017","HA","Hectares","3","Thousands",,,24.7,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2018","2018","HA","Hectares","3","Thousands",,,24.1,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2019","2019","HA","Hectares","3","Thousands",,,23.5,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2020","2020","HA","Hectares","3","Thousands",,,21.8,,
"FIN","Finland","PERMANENTPASTURE","Permanent Pasture","2021","2021","HA","Hectares","3","Thousands",,,20.5,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1990","1990","HA","Hectares","3","Thousands",,,10.3,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1991","1991","HA","Hectares","3","Thousands",,,10.3,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1992","1992","HA","Hectares","3","Thousands",,,11.1,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1993","1993","HA","Hectares","3","Thousands",,,12,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1994","1994","HA","Hectares","3","Thousands",,,7.7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1995","1995","HA","Hectares","3","Thousands",,,7.3,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1996","1996","HA","Hectares","3","Thousands",,,7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1997","1997","HA","Hectares","3","Thousands",,,7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1998","1998","HA","Hectares","3","Thousands",,,7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","1999","1999","HA","Hectares","3","Thousands",,,5,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2000","2000","HA","Hectares","3","Thousands",,,15.2,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2001","2001","HA","Hectares","3","Thousands",,,10.2,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2002","2002","HA","Hectares","3","Thousands",,,9.8,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2003","2003","HA","Hectares","3","Thousands",,,9.8,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2004","2004","HA","Hectares","3","Thousands",,,9.9,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2005","2005","HA","Hectares","3","Thousands",,,9.3,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2006","2006","HA","Hectares","3","Thousands",,,9.1,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2007","2007","HA","Hectares","3","Thousands",,,9.5,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2008","2008","HA","Hectares","3","Thousands",,,11.5,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2009","2009","HA","Hectares","3","Thousands",,,9.5,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2010","2010","HA","Hectares","3","Thousands",,,6.7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2011","2011","HA","Hectares","3","Thousands",,,6.44,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2012","2012","HA","Hectares","3","Thousands",,,5.85,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2013","2013","HA","Hectares","3","Thousands",,,26.6,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2014","2014","HA","Hectares","3","Thousands",,,30.7,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2015","2015","HA","Hectares","3","Thousands",,,29.49,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2016","2016","HA","Hectares","3","Thousands",,,27.8,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2017","2017","HA","Hectares","3","Thousands",,,27.9,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2018","2018","HA","Hectares","3","Thousands",,,30,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2019","2019","HA","Hectares","3","Thousands",,,24.8,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2020","2020","HA","Hectares","3","Thousands",,,28.3,,
"DNK","Denmark","PERMANENTCROPS","Permanent Crops","2021","2021","HA","Hectares","3","Thousands",,,26.16,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1990","1990","HA","Hectares","3","Thousands",,,1061.6,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1991","1991","HA","Hectares","3","Thousands",,,1044.2,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1992","1992","HA","Hectares","3","Thousands",,,1029.6,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1993","1993","HA","Hectares","3","Thousands",,,1029.6,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1994","1994","HA","Hectares","3","Thousands",,,1012.1,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1995","1995","HA","Hectares","3","Thousands",,,1010.7,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1996","1996","HA","Hectares","3","Thousands",,,989.5,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1997","1997","HA","Hectares","3","Thousands",,,958.1,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1998","1998","HA","Hectares","3","Thousands",,,951.9,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","1999","1999","HA","Hectares","3","Thousands",,,926.2,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2000","2000","HA","Hectares","3","Thousands",,,901.9,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2001","2001","HA","Hectares","3","Thousands",,,880.9,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2002","2002","HA","Hectares","3","Thousands",,,891.9,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2003","2003","HA","Hectares","3","Thousands",,,790.6,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2004","2004","HA","Hectares","3","Thousands",,,762.1,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2005","2005","HA","Hectares","3","Thousands",,,775.3,,
"NLD","Netherlands","PERMANENTPASTURE","Permanent Pasture","2006","2006","HA","Hectares","3","Thousands",,,794.7,,
